"","assemblage.name","assemblage.category","country_continent.continent","locality.idlocality","locality.x","locality.y","query_age_min","query_age_max"
"3961","DV 57","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3962","DV 58","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3963","DV 59","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3964","DV 60","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3965","DV 61","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3966","DV 62","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3967","DV 63","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3968","DV 64","human remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3969","DV II, Fauna","animal remains, paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3970","DV II, avifauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3971","DV II, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3972","DV IIa, horizon 3c, pollen","plant remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3973","DV IIa, layer 3a, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3974","DV IIa, layer 3a, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3975","DV IIa, layer 3a, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3976","DV IIa, layer 3b, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3977","DV IIa, layer 3b, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3978","DV IIa, layer 3b, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3979","DV IIa, layer 3c, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3980","DV IIa, layer 3c, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3981","DV IIa, layer 3c, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3982","DV IIa, layer 3d, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3983","DV IIa, layer 3d, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3984","DV IIa, layer 3d, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3985","DV IIa, layer 3e, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3986","DV IIa, layer 3e, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3987","DV IIa, layer 3e, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3988","DV IIa, layer 4, fauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3989","DV IIa, layer 4, malacofauna","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3990","DV IIa, layer 4, micromammals","paleofauna","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3991","DVII, pollen exc. 2008","plant remains","Europe","Dolni Vestonice II",16.628,48.882,-1,-1
"3992","Dongzhongyan Layer 3 & 5 fauna","paleofauna","Asia","Dongzhongyan",111.783333,23.5,0,126000
"3993","Dongzhongyan human remains 01","human remains","Asia","Dongzhongyan",111.783333,23.5,0,126000
"3994","Dongzhongyan human remains 02","human remains","Asia","Dongzhongyan",111.783333,23.5,0,126000
"3995","Dornlaagte Unit B+C Archaeological Assemblage","raw material, technology, typology","Africa","Doornlaagte",24.35,-28.7166667,200000,800000
"3996","Cultural layer 1 archaeological assemblage","symbolic artifacts, technology, typology","Asia","Dorolj 1",103.5667,49.43333,21630,32680
"3997","Cultural layer 6 archaeological assemblage","organic tools, raw material, symbolic artifacts, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,20976,22430
"3998","Cultural layer 5 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,20421,21052
"3999","Cultural layer 7 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,22230,35000
"4000","Cultural layer 3 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,20421,20820
"4001","Cultural layer 2 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,11000,20504
"4002","Cultural layer 1 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,11000,20504
"4003","Cultural layer 4 archaeological assemblage","raw material, technology, typology","Europe","Doroshivtsi III",25.86964,48.59378,20900,21052
"4004","Drachenhöhle assmblage","feature, miscellaneous finds, organic tools, raw material, technology, typology","Europe","Drachenhöhle",15.379444,47.325833,-1,-1
"4005","Drimolen blocky Breccia human remains 36","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4006","Drimolen blocky Breccia human remains 37","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4007","Drimolen blocky Breccia human remains 38","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4008","Drimolen blocky Breccia human remains 39","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4009","Drimolen blocky Breccia human remains 40","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4010","Drimolen blocky Breccia human remains 41","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4011","Drimolen blocky Breccia human remains 42","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4012","Drimolen blocky Breccia human remains 43","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4013","Drimolen blocky Breccia human remains 44","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4014","Drimolen blocky Breccia human remains 45","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4015","Drimolen blocky Breccia human remains 46","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4016","Drimolen blocky Breccia human remains 47","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4017","Drimolen blocky Breccia human remains 48","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4018","Drimolen blocky Breccia human remains 49","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4019","Drimolen blocky Breccia human remains 50","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4020","Drimolen blocky Breccia human remains 10","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4021","Drimolen blocky Breccia human remains 09","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4022","Drimolen blocky Breccia human remains 08","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4023","Drimolen blocky Breccia human remains 07","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4024","Drimolen blocky Breccia human remains 06","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4025","Drimolen blocky Breccia human remains 05","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4026","Drimolen blocky Breccia human remains 04","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4027","Drimolen blocky Breccia human remains 03","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4028","Drimolen blocky Breccia human remains 23","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4029","Drimolen blocky Breccia human remains 01","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4030","Drimolen blocky Breccia Fauna","paleofauna","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4031","Drimolen blocky Breccia human remains 52","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4032","Drimolen blocky Breccia human remains 51","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4033","Drimolen blocky Breccia human remains 02","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4034","Drimolen blocky Breccia human remains 24","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4035","Drimolen blocky Breccia human remains 25","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4036","Drimolen blocky Breccia human remains 26","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4037","Drimolen blocky Breccia human remains 27","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4038","Drimolen blocky Breccia human remains 28","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4039","Drimolen blocky Breccia human remains 29","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4040","Drimolen blocky Breccia human remains 30","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4041","Drimolen blocky Breccia human remains 31","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4042","Drimolen blocky Breccia human remains 32","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4043","Drimolen blocky Breccia human remains 33","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4044","Drimolen blocky Breccia human remains 34","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4045","Drimolen blocky Breccia human remains 35","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4046","Drimolen blocky Breccia human remains 12","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4047","Drimolen blocky Breccia human remains 11","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4048","Drimolen bone tools","organic tools","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4049","Drimolen blocky Breccia human remains 79","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4050","Drimolen blocky Breccia human remains 78","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4051","Drimolen blocky Breccia human remains 77","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4052","Drimolen blocky Breccia human remains 76","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4053","Drimolen blocky Breccia human remains 75","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4054","Drimolen blocky Breccia human remains 74","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4055","Drimolen blocky Breccia human remains 73","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4056","Drimolen blocky Breccia human remains 72","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4057","Drimolen blocky Breccia human remains 71","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4058","Drimolen blocky Breccia human remains 70","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4059","Drimolen blocky Breccia human remains 69","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4060","Drimolen blocky Breccia human remains 68","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4061","Drimolen blocky Breccia human remains 67","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4062","Drimolen blocky Breccia human remains 66","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4063","Drimolen blocky Breccia human remains 65","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4064","Drimolen blocky Breccia human remains 64","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4065","Drimolen blocky Breccia human remains 63","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4066","Drimolen blocky Breccia human remains 62","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4067","Drimolen blocky Breccia human remains 61","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4068","Drimolen blocky Breccia human remains 60","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4069","Drimolen blocky Breccia human remains 59","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4070","Drimolen blocky Breccia human remains 58","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4071","Drimolen blocky Breccia human remains 57","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4072","Drimolen blocky Breccia human remains 56","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4073","Drimolen blocky Breccia human remains 55","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4074","Drimolen blocky Breccia human remains 54","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4075","Drimolen blocky Breccia human remains 53","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4076","Drimolen blocky Breccia human remains 13","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4077","Drimolen blocky Breccia human remains 14","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4078","Drimolen blocky Breccia human remains 15","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4079","Drimolen blocky Breccia human remains 16","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4080","Drimolen blocky Breccia human remains 17","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4081","Drimolen blocky Breccia human remains 18","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4082","Drimolen blocky Breccia human remains 19","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4083","Drimolen blocky Breccia human remains 20","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4084","Drimolen blocky Breccia human remains 21","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4085","Drimolen blocky Breccia human remains 22","human remains","Africa","Drimolen",27.7558333,-25.9688889,1500000,2000000
"4086","Duan human remains01","human remains","Asia","Duan",108,23.983333,11800,126000
"4087","Duan fauna","paleofauna","Asia","Duan",108,23.983333,11800,126000
"4088","Duan human remains04","human remains","Asia","Duan",108,23.983333,11800,126000
"4089","Duan human remains03","human remains","Asia","Duan",108,23.983333,11800,126000
"4090","Duan human remains02","human remains","Asia","Duan",108,23.983333,11800,126000
"4091","Duinefontein (DFT) 2 Horizon 2 Faunal Remains","paleofauna","Africa","Duinefontein (DFT) 2",18.4282028,-33.6649889,189000,355000
"4092","Duinefontein (DFT) 2 Horizon 2 Archaeological Assemblage","feature, raw material, technology, typology","Africa","Duinefontein (DFT) 2",18.4282028,-33.6649889,189000,355000
"4093","Duinefontein (DFT) 2 Horizon 3 Archaeological Assemblage","raw material, miscellaneous finds, technology, typology","Africa","Duinefontein (DFT) 2",18.4282028,-33.6649889,237000,347000
"4094","stranded whale","animal remains","Africa","Dungo V",13.154722,-12.667222,-1,-1
"4095","whale layer lithics","function, raw material, technology, typology","Africa","Dungo V",13.154722,-12.667222,-1,-1
"4096","Duoi U Oi breccia fauna","paleofauna","Asia","Duoi UOi",105.2778,20.6193,-1,-1
"4097","Duoi UOi breccia human remains 01","human remains","Asia","Duoi UOi",105.2778,20.6193,-1,-1
"4098","Duoi UOi breccia human remains 02","human remains","Asia","Duoi UOi",105.2778,20.6193,-1,-1
